analysis_type,usage_frequency_category,savings_category,user_segments_count,avg_monthly_trips,avg_annual_trips,avg_annual_casual_cost,annual_membership_cost,avg_annual_savings,avg_conversion_score,consistency_score,marketing_priority,recommended_messaging,break_even_annual_trips
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,113,1356,1977.807505,180.00,1797.807505,94,100.00,Immediate Priority,"""Logan Blvd & Elston Ave""",123
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,98,1176,1974.130743,180.00,1794.130743,95,83.33,Immediate Priority,"""Leavitt St & Addison St""",107
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,119,1428,1944.591687,180.00,1764.591687,95,83.33,Immediate Priority,"""Damen Ave & Wabansia Ave""",132
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,91,1092,1936.539699,180.00,1756.539699,95,83.33,Immediate Priority,"""Avers Ave & Belmont Ave""",102
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,94,1128,1935.122862,180.00,1755.122862,95,83.33,Immediate Priority,"""California Ave & Fletcher St""",105
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,121,1452,1934.77927636364,180.00,1754.77927636364,95,91.67,Immediate Priority,"""Wood St & Hubbard St""",135
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,114,1368,1933.31111666667,180.00,1753.31111666667,95,75.00,High Priority,"""Wentworth Ave & 35th St""",127
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,67,804,1924.56559,180.00,1744.56559,93,75.00,High Priority,"""Christiana Ave & Lawrence Ave""",75
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,62,744,1924.38812142857,180.00,1744.38812142857,95,58.33,High Priority,"""McCormick Blvd & Devon Ave""",70
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,111,1332,1922.74188,180.00,1742.74188,95,83.33,Immediate Priority,"""Kimball Ave & Belmont Ave""",125
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,59,708,1881.69852,180.00,1701.69852,95,91.67,Immediate Priority,"""Central St Metra""",68
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,116,1392,1871.22231272727,180.00,1691.22231272727,95,91.67,Immediate Priority,"""Artesian Ave & Hubbard St""",134
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,85,1020,1868.89575,180.00,1688.89575,94,100.00,Immediate Priority,"""Halsted St & Archer Ave""",98
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,88,1056,1846.604964,180.00,1666.604964,94,83.33,Immediate Priority,"""Morgan St & 31st St""",103
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,129,1548,1841.01555666667,180.00,1661.01555666667,95,75.00,High Priority,"""W Armitage Ave & N Sheffield Ave""",151
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,92,1104,1836.46715454545,180.00,1656.46715454545,95,91.67,Immediate Priority,"""California Ave & Altgeld St""",108
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,79,948,1808.44994666667,180.00,1628.44994666667,95,75.00,High Priority,"""State St & 35th St""",94
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,93,1116,1798.91380909091,180.00,1618.91380909091,95,91.67,Immediate Priority,"""Glenwood Ave & Touhy Ave""",112
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,93,1116,1791.54789545455,180.00,1611.54789545455,94,91.67,Immediate Priority,"""Laflin St & Cullerton St""",112
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,52,624,1778.994255,180.00,1598.994255,94,83.33,Immediate Priority,"""Central St & Girard Ave""",63
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,109,1308,1758.5617375,180.00,1578.5617375,95,100.00,Immediate Priority,"""Wolcott Ave & Polk St""",134
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,101,1212,1735.35634909091,180.00,1555.35634909091,94,91.67,Immediate Priority,"""Lincoln Ave & Waveland Ave""",126
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,91,1092,1733.382369,180.00,1553.382369,95,83.33,Immediate Priority,"""Racine Ave & 15th St""",113
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,34,408,1732.333185,180.00,1552.333185,95,50.00,Medium Priority,"""Warren Park East""",42
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,90,1080,1713.8441025,180.00,1533.8441025,94,100.00,Immediate Priority,"""Hermitage Ave & Polk St""",113
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,62,744,1708.34349,180.00,1528.34349,95,75.00,High Priority,"""Clinton St & Polk St""",78
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,100,1200,1698.36511636364,180.00,1518.36511636364,94,91.67,Immediate Priority,"""Talman Ave & Addison St""",127
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,68,816,1687.17561,180.00,1507.17561,95,50.00,Medium Priority,"""Damen Ave & Walnut (Lake) St""",87
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,47,564,1681.83980571429,180.00,1501.83980571429,95,58.33,High Priority,"""Cottage Grove Ave & 51st St""",60
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,83,996,1671.976113,180.00,1491.976113,95,83.33,Immediate Priority,"""Washtenaw Ave & Lawrence Ave""",107
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,84,1008,1659.78579818182,180.00,1479.78579818182,95,91.67,Immediate Priority,"""Kosciuszko Park""",109
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,81,972,1653.99835636364,180.00,1473.99835636364,94,91.67,Immediate Priority,"""Ogden Ave & Congress Pkwy""",106
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,40,480,1638.52285714286,180.00,1458.52285714286,95,58.33,High Priority,"""Cottage Grove Ave & 43rd St""",53
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,72,864,1638.40277666667,180.00,1458.40277666667,93,75.00,High Priority,"""Leavitt St/North Ave""",95
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,39,468,1633.668945,180.00,1453.668945,95,50.00,Medium Priority,"""Calumet Ave & 51st St""",52
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,90,1080,1609.07516181818,180.00,1429.07516181818,94,91.67,Immediate Priority,"""Campbell Ave & Montrose Ave""",121
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,87,1044,1608.817455,180.00,1428.817455,95,83.33,Immediate Priority,"""Rockwell St & Eastwood Ave""",117
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,68,816,1576.36485666667,180.00,1396.36485666667,95,75.00,High Priority,"""Shields Ave & 31st St""",93
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,54,648,1570.65085125,180.00,1390.65085125,95,66.67,High Priority,"""Prairie Ave & Garfield Blvd""",74
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,84,1008,1559.882322,180.00,1379.882322,94,83.33,Immediate Priority,"""Western Ave & Roscoe St""",116
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,80,960,1556.29363363636,180.00,1376.29363363636,93,91.67,Immediate Priority,"""Hoyne Ave & Balmoral Ave""",111
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,105,1260,1545.75225,180.00,1365.75225,95,50.00,Medium Priority,"""Hampden Ct & Diversey Ave""",147
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,72,864,1525.79465727273,180.00,1345.79465727273,95,91.67,Immediate Priority,"""Winchester (Ravenswood) Ave & Balmoral Ave""",102
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,69,828,1522.63526,180.00,1342.63526,95,75.00,High Priority,"""Smith Park""",98
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,65,780,1520.398347,180.00,1340.398347,95,83.33,Immediate Priority,"""Kedzie Ave & Leland Ave""",92
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,46,552,1489.830765,180.00,1309.830765,93,66.67,High Priority,"""Elmwood Ave & Austin St""",67
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,67,804,1476.36852,180.00,1296.36852,95,91.67,Immediate Priority,"""Troy St & North Ave""",98
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,33,396,1463.479205,180.00,1283.479205,95,50.00,Medium Priority,"""Lincoln Ave & Peterson Ave""",49
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,74,888,1457.37987666667,180.00,1277.37987666667,95,75.00,High Priority,"""Oakley Ave & Irving Park Rd""",110
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,81,972,1456.493172,180.00,1276.493172,95,83.33,Immediate Priority,"""Halsted St & 35th St""",120
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,54,648,1454.06824875,180.00,1274.06824875,95,66.67,High Priority,"""Dodge Ave & Church St""",80
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,84,1008,1417.34708727273,180.00,1237.34708727273,94,91.67,Immediate Priority,"""Avondale Ave & Irving Park Rd""",128
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,55,660,1413.16026545455,180.00,1233.16026545455,95,91.67,Immediate Priority,"""Malcolm X College""",84
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,66,792,1412.59986375,180.00,1232.59986375,95,66.67,High Priority,"""Wallace St & 35th St""",101
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,85,1020,1405.4668275,180.00,1225.4668275,94,100.00,Immediate Priority,"""Claremont Ave & Hirsch St""",131
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,49,588,1398.57831857143,180.00,1218.57831857143,95,58.33,High Priority,"""Prairie Ave & 43rd St""",76
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,64,768,1387.454355,180.00,1207.454355,93,66.67,High Priority,"""Drake Ave & Montrose Ave""",100
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,72,864,1373.256756,180.00,1193.256756,95,83.33,Immediate Priority,"""Wood St & Taylor St (Temp)""",113
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,64,768,1368.27413,180.00,1188.27413,95,75.00,High Priority,"""Emerald Ave & 28th St""",101
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,43,516,1341.87304714286,180.00,1161.87304714286,95,58.33,High Priority,"""Clark St & Jarvis Ave""",69
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,56,672,1336.88035333333,180.00,1156.88035333333,95,75.00,High Priority,"""Western Ave & 21st St""",90
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,53,636,1324.8177,180.00,1144.8177,93,75.00,High Priority,"""Kedzie Ave & 48th Pl""",86
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,78,936,1324.45679454545,180.00,1144.45679454545,95,91.67,Immediate Priority,"""Halsted St & 21st St""",127
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,39,468,1323.68549,180.00,1143.68549,95,50.00,Medium Priority,"""Pulaski Rd & Eddy St""",64
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,83,996,1321.88107125,180.00,1141.88107125,95,66.67,High Priority,"""Rockwell St & Fletcher St""",136
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,39,468,1321.03614,180.00,1141.03614,95,66.67,High Priority,"""Clark St & Touhy Ave""",64
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,89,1068,1319.24722,180.00,1139.24722,93,75.00,High Priority,"""Wood St & Webster Ave""",146
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,90,1080,1308.82668272727,180.00,1128.82668272727,95,91.67,Immediate Priority,"""Campbell Ave & Augusta Blvd""",149
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,31,372,1303.64176,180.00,1123.64176,95,50.00,Medium Priority,"""Cottage Grove Ave & 47th St""",51
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,33,396,1300.013515,180.00,1120.013515,95,50.00,Medium Priority,"""MLK Jr Dr & 47th St""",55
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,54,648,1299.03939,180.00,1119.03939,93,83.33,Immediate Priority,"""Western Ave & Fillmore St""",90
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,70,840,1292.26939,180.00,1112.26939,95,75.00,High Priority,"""Albany Ave & Montrose Ave""",117
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,35,420,1288.731505,180.00,1108.731505,95,50.00,Medium Priority,"""State St & 29th St""",59
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,60,720,1284.97092,180.00,1104.97092,95,58.33,High Priority,"""Ping Tom Park (East)""",101
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,46,552,1277.96502,180.00,1097.96502,95,58.33,High Priority,"""Valli Produce - Evanston Plaza""",78
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,51,612,1264.723605,180.00,1084.723605,95,83.33,Immediate Priority,"""Monticello Ave & Irving Park Rd""",87
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,56,672,1264.24748,180.00,1084.24748,92,75.00,High Priority,"""Manor Ave & Leland Ave""",96
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,47,564,1252.26880285714,180.00,1072.26880285714,95,58.33,High Priority,"""Damen Ave/Coulter St""",81
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,65,780,1242.93778363636,180.00,1062.93778363636,95,91.67,Immediate Priority,"""Clark St & Columbia Ave""",113
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,60,720,1234.157919,180.00,1054.157919,94,83.33,Immediate Priority,"""Western Ave & Congress Pkwy""",105
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,48,576,1228.23671,180.00,1048.23671,92,75.00,High Priority,"""Leavitt St & Archer Ave""",84
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,73,876,1226.410404,180.00,1046.410404,95,83.33,Immediate Priority,"""Winchester Ave & Elston Ave""",129
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,41,492,1221.37521,180.00,1041.37521,95,58.33,High Priority,"""Central Park Ave & Ogden Ave""",73
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,42,504,1218.31229,180.00,1038.31229,95,50.00,Medium Priority,"""Midway Orange Line""",74
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,36,432,1216.157225,180.00,1036.157225,95,50.00,Medium Priority,"""Warren Park West""",64
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,53,636,1196.21958375,180.00,1016.21958375,95,66.67,High Priority,"""Pulaski Rd & 51st St""",96
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,45,540,1189.401945,180.00,1009.401945,95,50.00,Medium Priority,"""Oakley Ave & Touhy Ave""",82
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,52,624,1181.23703571429,180.00,1001.23703571429,95,58.33,High Priority,"""Shields Ave & 28th Pl""",95
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,75,900,1175.12620285714,180.00,995.126202857143,95,58.33,High Priority,"""W Washington Blvd & N Peoria St""",138
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,66,792,1172.63477666667,180.00,992.634776666667,93,75.00,High Priority,"""Halsted St & North Branch St""",122
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,35,420,1163.10303,180.00,983.10303,93,50.00,Medium Priority,"""Ridge Blvd & Howard St""",65
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,56,672,1156.77543545455,180.00,976.775435454545,94,91.67,Immediate Priority,"""Spaulding Ave & Division St""",105
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,40,480,1141.62255375,180.00,961.62255375,93,66.67,High Priority,"""Western Ave & Lunt Ave""",76
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,56,672,1125.628545,180.00,945.628545,94,83.33,Immediate Priority,"""Lincoln Ave & Winona St""",107
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,45,540,1118.90713666667,180.00,938.907136666666,93,75.00,High Priority,"""Western Ave & Monroe St""",87
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,36,432,1107.75825375,180.00,927.75825375,93,66.67,High Priority,"""Dorchester Ave & 49th St""",70
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,47,564,1098.91863375,180.00,918.91863375,93,66.67,High Priority,"""Keystone Ave & Fullerton Ave""",92
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,76,912,1073.893005,180.00,893.893005,95,66.67,High Priority,"""N Southport Ave & W Newport Ave""",153
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,47,564,1059.87663857143,180.00,879.876638571429,95,58.33,High Priority,"""Cottage Grove Ave & 63rd St""",96
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,40,480,1053.421935,180.00,873.421935,93,50.00,Medium Priority,"""Milwaukee Ave & Cuyler Ave""",82
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,76,912,1052.47471,180.00,872.47471,93,75.00,High Priority,"""N Carpenter St & W Lake St""",156
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,42,504,1010.271744,180.00,830.271744,95,83.33,Immediate Priority,"""Kedzie Ave & Foster Ave""",90
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,42,504,993.72058,180.00,813.72058,95,75.00,High Priority,"""Sawyer Ave & Irving Park Rd""",91
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,65,780,980.681814,180.00,800.681814,95,83.33,Immediate Priority,"""Drake Ave & Addison St""",143
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,49,588,977.10872,180.00,797.10872,95,50.00,Medium Priority,"""Normal Ave & Archer Ave""",108
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,50,600,968.14139625,180.00,788.14139625,95,66.67,High Priority,"""Racine Ave & 35th St""",112
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,53,636,960.587811,180.00,780.587811,94,83.33,Immediate Priority,"""Troy St & Elston Ave""",119
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,63,756,954.324933333334,180.00,774.324933333334,95,75.00,High Priority,"""Francisco Ave & Bloomingdale Ave""",143
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,29,348,952.02734,180.00,772.02734,95,50.00,Medium Priority,"""Springfield Ave & North Ave""",66
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,45,540,940.419495,180.00,760.419495,93,83.33,Immediate Priority,"""Loomis St & Archer Ave""",103
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,44,528,927.641717142857,180.00,747.641717142857,95,58.33,High Priority,"""Keystone Ave & Montrose Ave""",102
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,57,684,923.085514285714,180.00,743.085514285714,93,58.33,High Priority,"""Ashland Ave & 13th St""",133
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,68,816,922.921817142857,180.00,742.921817142857,93,58.33,High Priority,"""Western Ave & Grace St""",159
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,39,468,908.789721428572,180.00,728.789721428572,95,58.33,High Priority,"""Western Ave & Granville Ave""",93
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,42,504,897.8748825,180.00,717.8748825,95,66.67,High Priority,"""California Ave & Lake St""",101
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,44,528,887.290005,180.00,707.290005,95,66.67,High Priority,"""Monticello Ave & Lawrence Ave""",107
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,49,588,884.871132857143,180.00,704.871132857143,95,58.33,High Priority,"""Western Ave & Howard St""",120
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,40,480,879.539382857143,180.00,699.539382857143,95,58.33,High Priority,"""Ridge Blvd & Touhy Ave""",98
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,47,564,865.34514375,180.00,685.34514375,93,66.67,High Priority,"""Knox Ave & Montrose Ave""",117
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,38,456,861.225737142857,180.00,681.225737142857,95,58.33,High Priority,"""Conservatory Dr & Lake St""",95
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,58,696,855.201135,180.00,675.201135,94,83.33,Immediate Priority,"""Cherry Ave & Blackhawk St""",146
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,59,708,848.985765,180.00,668.985765,95,66.67,High Priority,"""Elston Ave & George St""",150
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,45,540,828.176665,180.00,648.176665,95,50.00,Medium Priority,"""Milwaukee Ave & Ainslie St""",117
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,60,720,820.609071428571,180.00,640.609071428571,95,58.33,High Priority,"""Kedzie Ave & George St""",158
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,63,756,815.699982857143,180.00,635.699982857143,95,58.33,High Priority,"""N Paulina St & Lincoln Ave""",167
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,41,492,813.98680125,180.00,633.98680125,95,66.67,High Priority,"""Bernard St & Elston Ave""",109
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,55,660,810.607033333333,180.00,630.607033333333,93,75.00,High Priority,"""Francisco Ave & Chicago Ave""",147
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,34,408,806.563695,180.00,626.563695,95,50.00,Medium Priority,"""Kedzie Ave & Bryn Mawr Ave""",91
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,43,516,802.40522625,180.00,622.40522625,95,66.67,High Priority,"""Racine Ave & 13th St""",116
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,37,444,801.18527,180.00,621.18527,93,50.00,Medium Priority,"""Central Park Ave & North Ave""",100
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,40,480,798.78724875,180.00,618.78724875,93,66.67,High Priority,"""Ashland Ave & Archer Ave""",108
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,34,408,776.04406,180.00,596.04406,95,50.00,Medium Priority,"""Narragansett Ave & Wrightwood Ave""",95
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,42,504,770.049792857143,180.00,590.049792857143,95,58.33,High Priority,"""St. Louis Ave & Balmoral Ave""",118
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,34,408,747.78066,180.00,567.78066,95,58.33,High Priority,"""Kildare Ave & Montrose Ave""",98
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,36,432,740.803395,180.00,560.803395,95,66.67,High Priority,"""N Shore Channel Trail & Argyle St""",105
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,53,636,724.2753,180.00,544.2753,95,58.33,High Priority,"""Troy St & Grace St""",158
